longitude,latitude,population,households,housing_median_age,median_income,ocean_proximity,population_per_household,bedrooms_per_household,rooms_per_household,median_house_value
-118.54,34.05,2540.0,1052.0,33.0,8.565,<1H OCEAN,2.414448669201521,0.16110947182059604,6.442965779467681,500001.0
-118.55,34.04,617.0,242.0,41.0,8.8619,<1H OCEAN,2.549586776859504,0.1612685560053981,6.12396694214876,500001.0
-118.56,34.03,662.0,299.0,34.0,8.2934,<1H OCEAN,2.2140468227424748,0.16372315035799523,7.006688963210703,500001.0
-118.56,34.06,761.0,325.0,24.0,7.3031,<1H OCEAN,2.3415384615384616,0.14965694682675815,7.1753846153846155,500001.0
-118.54,34.06,1493.0,526.0,21.0,11.4233,<1H OCEAN,2.838403041825095,0.13981358189081225,7.138783269961977,500001.0
-118.55,34.03,3646.0,1724.0,35.0,6.0307,<1H OCEAN,2.1148491879350346,0.20473829201101928,5.263921113689095,500001.0
-118.52,34.04,368.0,134.0,42.0,10.8082,<1H OCEAN,2.746268656716418,0.1309164149043303,7.41044776119403,500001.0
-118.52,34.04,761.0,256.0,43.0,13.6842,<1H OCEAN,2.97265625,0.1172127365020766,8.46484375,500001.0
-118.53,34.04,735.0,261.0,45.0,9.1078,<1H OCEAN,2.8160919540229883,0.1542957334891876,6.555555555555555,500001.0
-118.53,34.03,1551.0,665.0,40.0,7.0318,<1H OCEAN,2.3323308270676693,0.1754022988505747,6.541353383458647,500001.0
-118.5,34.05,1461.0,550.0,36.0,15.0001,<1H OCEAN,2.6563636363636363,0.13053949903660886,7.549090909090909,500001.0
-118.55,33.99,928.0,410.0,39.0,7.9096,NEAR OCEAN,2.2634146341463413,0.17518248175182483,6.348780487804878,500001.0
-118.51,34.04,1660.0,637.0,38.0,10.1882,<1H OCEAN,2.6059654631083204,0.14655355249204666,7.401883830455259,500001.0
-118.47,34.06,419.0,171.0,45.0,7.6447,<1H OCEAN,2.4502923976608186,0.14948859166011014,7.432748538011696,500001.0
-118.47,34.06,916.0,399.0,45.0,9.4664,<1H OCEAN,2.2957393483709274,0.1429042904290429,7.593984962406015,500001.0
-118.48,34.05,1282.0,516.0,48.0,9.5221,<1H OCEAN,2.4844961240310077,0.145735578250069,7.021317829457364,500001.0
-118.49,34.05,632.0,224.0,42.0,15.0001,<1H OCEAN,2.8214285714285716,0.11261730969760167,8.5625,500001.0
-118.47,34.06,2937.0,1652.0,26.0,4.801,<1H OCEAN,1.7778450363196125,0.272008514520298,3.9812348668280872,500001.0
-118.46,34.06,2202.0,1442.0,20.0,4.2554,<1H OCEAN,1.5270457697642164,0.2812041116005874,3.778085991678225,500001.0
-118.47,34.05,1229.0,663.0,25.0,3.5909,<1H OCEAN,1.8536953242835597,0.26738564522127184,4.055806938159879,500001.0
-118.46,34.05,1719.0,1017.0,25.0,3.7721,<1H OCEAN,1.6902654867256637,0.28231542801079224,4.008849557522124,337500.0
-118.46,34.05,1489.0,983.0,21.0,4.6197,<1H OCEAN,1.5147507629704984,0.27535037098103876,3.7019328585961344,387500.0
-118.47,34.05,2048.0,1121.0,22.0,4.7009,<1H OCEAN,1.8269402319357717,0.22876318312559923,4.652096342551293,500001.0
-118.47,34.05,1725.0,962.0,27.0,4.175,<1H OCEAN,1.793139293139293,0.23471938195864575,4.574844074844075,500001.0
-118.48,34.05,751.0,396.0,36.0,6.7496,<1H OCEAN,1.8964646464646464,0.20251983201119925,5.411616161616162,500001.0
-118.49,34.05,415.0,209.0,45.0,7.0285,<1H OCEAN,1.985645933014354,0.1589895988112927,6.440191387559809,500001.0
-118.42,34.08,410.0,152.0,46.0,15.0001,<1H OCEAN,2.6973684210526314,0.10578984989278056,9.203947368421053,500001.0
-118.43,34.07,949.0,439.0,34.0,10.3467,<1H OCEAN,2.161731207289294,0.15079612862940991,7.296127562642369,500001.0
-118.43,34.07,1251.0,593.0,38.0,7.7382,<1H OCEAN,2.109612141652614,0.20178406644109506,5.482293423271501,500001.0
-118.44,34.07,1322.0,666.0,26.0,7.1674,<1H OCEAN,1.984984984984985,0.2115983026874116,5.307807807807808,500001.0
-118.44,34.07,1257.0,296.0,35.0,8.9565,<1H OCEAN,4.246621621621622,0.16827166751140396,6.66554054054054,500001.0
-118.44,34.06,1763.0,867.0,28.0,5.5,<1H OCEAN,2.033448673587082,0.2452685421994885,4.509803921568627,500001.0
-118.44,34.07,965.0,224.0,21.0,2.0511,<1H OCEAN,4.308035714285714,0.36027397260273974,3.2589285714285716,350000.0
-118.44,34.06,282.0,213.0,14.0,2.2857,<1H OCEAN,1.323943661971831,0.5615384615384615,2.4413145539906105,500001.0
-118.45,34.07,3806.0,1252.0,13.0,1.3125,<1H OCEAN,3.0399361022364215,0.3389355742296919,3.4217252396166136,350000.0
-118.45,34.07,3751.0,1539.0,19.0,1.5830000000000002,<1H OCEAN,2.437296946068876,0.3320949432404541,3.1481481481481484,350000.0
-118.45,34.06,2667.0,1131.0,20.0,2.2444,<1H OCEAN,2.3580901856763927,0.3754083754083754,2.9770114942528734,500000.0
-118.46,34.06,482.0,226.0,46.0,7.0674,<1H OCEAN,2.1327433628318584,0.1651305683563748,5.761061946902655,500001.0
-118.46,34.07,808.0,407.0,43.0,6.7703,<1H OCEAN,1.9852579852579852,0.1816009557945042,6.169533169533169,500001.0
-118.46,34.07,850.0,318.0,49.0,14.2867,<1H OCEAN,2.6729559748427674,0.12448304383788254,7.60377358490566,500001.0
-118.46,34.07,913.0,414.0,42.0,9.2225,<1H OCEAN,2.2053140096618358,0.1794071762870515,6.193236714975845,500001.0
-118.44,34.06,2609.0,1450.0,9.0,3.2545,<1H OCEAN,1.7993103448275862,0.33222265778126225,3.5186206896551724,500001.0
-118.44,34.05,1886.0,1036.0,18.0,4.4674,<1H OCEAN,1.8204633204633205,0.24937238493723848,4.613899613899614,500001.0
-118.44,34.05,798.0,417.0,32.0,4.7109,<1H OCEAN,1.9136690647482015,0.23138297872340424,4.508393285371703,500000.0
-118.44,34.05,2269.0,1232.0,15.0,5.7097,<1H OCEAN,1.8417207792207793,0.2444113263785395,4.357142857142857,316700.0
-118.43,34.06,911.0,463.0,11.0,7.2675,<1H OCEAN,1.9676025917926565,0.20131909547738694,6.876889848812095,500001.0
-118.43,34.06,601.0,267.0,41.0,5.3777,<1H OCEAN,2.250936329588015,0.1825017088174983,5.479400749063671,500001.0
-118.43,34.05,1581.0,881.0,22.0,5.2555,<1H OCEAN,1.7945516458569808,0.2524111973653258,4.825198637911464,500001.0
-118.44,34.06,1649.0,807.0,13.0,6.2389,<1H OCEAN,2.043370508054523,0.23153320918684048,5.988847583643123,500001.0
-118.42,34.06,1077.0,536.0,40.0,6.1527,<1H OCEAN,2.0093283582089554,0.19263552676440504,5.472014925373134,500001.0
-118.43,34.06,523.0,274.0,31.0,7.4219,<1H OCEAN,1.9087591240875912,0.21564160971905846,4.806569343065694,500001.0
-118.43,34.06,1122.0,572.0,38.0,4.1908,<1H OCEAN,1.9615384615384615,0.22266934942991282,5.213286713286713,500001.0
-118.43,34.06,1675.0,932.0,20.0,5.1999,<1H OCEAN,1.7972103004291846,0.22130434782608696,4.935622317596566,500001.0
-118.42,34.06,291.0,97.0,44.0,10.8045,<1H OCEAN,3.0,0.16885553470919323,5.494845360824742,500001.0
-118.42,34.06,640.0,321.0,52.0,6.871,<1H OCEAN,1.9937694704049844,0.17756512493354598,5.859813084112149,500001.0
-118.42,34.05,1698.0,937.0,38.0,4.8304,<1H OCEAN,1.8121664887940234,0.23036006546644844,5.216648879402348,500001.0
-118.43,34.05,727.0,305.0,52.0,6.7115,<1H OCEAN,2.3836065573770493,0.17129356172474897,5.550819672131148,500001.0
-118.43,34.05,1613.0,893.0,24.0,3.9673,<1H OCEAN,1.8062709966405375,0.24765135699373694,4.291153415453527,477300.0
-118.44,34.05,2492.0,1429.0,20.0,4.1141,<1H OCEAN,1.7438768369489153,0.2587918559650008,4.158852344296711,305000.0
-118.44,34.05,1588.0,791.0,22.0,4.8618,<1H OCEAN,2.0075853350189634,0.2193954659949622,5.018963337547408,500001.0
-118.43,34.04,962.0,412.0,52.0,5.8587,<1H OCEAN,2.3349514563106797,0.17938144329896907,5.885922330097087,494700.0
-118.45,34.05,936.0,406.0,28.0,2.1875,<1H OCEAN,2.3054187192118225,0.49812734082397003,1.9729064039408868,181300.0
-118.45,34.04,1848.0,940.0,22.0,3.6673,<1H OCEAN,1.9659574468085106,0.31485387164808676,3.5308510638297874,283300.0
-118.45,34.04,2031.0,1241.0,23.0,2.7679,<1H OCEAN,1.6365834004834812,0.3503049588968443,3.0386784850926674,277500.0
-118.46,34.05,3136.0,1844.0,25.0,2.6509,<1H OCEAN,1.700650759219089,0.30976528542451465,3.74295010845987,410000.0
-118.45,34.05,2103.0,1217.0,23.0,3.7549,<1H OCEAN,1.7280197206244865,0.31397901927299343,3.3681183237469186,275000.0
-118.46,34.04,1820.0,977.0,19.0,3.2663,<1H OCEAN,1.8628454452405323,0.2941510505394662,3.6049129989764586,337500.0
-118.47,34.04,2719.0,1420.0,21.0,3.5335,<1H OCEAN,1.9147887323943662,0.29577464788732394,3.55,268800.0
-118.45,34.04,1837.0,915.0,19.0,3.0173,<1H OCEAN,2.0076502732240438,0.3033033033033033,3.639344262295082,393800.0
-118.46,34.04,1390.0,699.0,25.0,3.0069,<1H OCEAN,1.988555078683834,0.3352007469654528,3.0643776824034337,325000.0
-118.46,34.04,1558.0,784.0,25.0,3.6976,<1H OCEAN,1.9872448979591837,0.3070809248554913,3.5306122448979593,360000.0
-118.46,34.04,1404.0,758.0,17.0,3.1235,<1H OCEAN,1.8522427440633245,0.32869182850861123,3.600263852242744,420800.0
-118.46,34.04,1632.0,673.0,31.0,3.287,<1H OCEAN,2.424962852897474,0.26974437237695537,3.8945022288261515,348100.0
-118.45,34.04,1435.0,593.0,21.0,3.9489,<1H OCEAN,2.4198988195615514,0.22986874778290173,4.753794266441822,360200.0
-118.45,34.03,520.0,175.0,45.0,2.6528,<1H OCEAN,2.9714285714285715,0.2310866574965612,4.154285714285714,300000.0
-118.45,34.03,931.0,363.0,39.0,3.7813,<1H OCEAN,2.564738292011019,0.24260712130356066,4.564738292011019,336300.0
-118.44,34.04,14.0,7.0,49.0,2.1875,<1H OCEAN,2.0,0.21875,4.571428571428571,225000.0
-118.44,34.04,3.0,4.0,16.0,0.536,<1H OCEAN,0.75,0.3333333333333333,4.5,350000.0
-118.44,34.04,1535.0,631.0,31.0,3.0714,<1H OCEAN,2.4326465927099843,0.24794007490636705,4.231378763866878,347800.0
-118.43,34.04,735.0,307.0,52.0,5.2954,<1H OCEAN,2.3941368078175898,0.1728395061728395,5.804560260586319,485100.0
-118.42,34.04,639.0,273.0,46.0,4.925,<1H OCEAN,2.340659340659341,0.1830238726790451,5.523809523809524,409800.0
-118.43,34.04,1115.0,516.0,42.0,4.5833,<1H OCEAN,2.1608527131782944,0.20880733944954127,5.2810077519379846,427500.0
-118.41,34.05,3026.0,1899.0,16.0,5.8758,<1H OCEAN,1.5934702474986835,0.22728207236842105,5.122696155871512,500001.0
-118.42,34.05,1124.0,608.0,33.0,5.0151,<1H OCEAN,1.8486842105263157,0.2232112290311537,4.8042763157894735,500001.0
-118.42,34.05,981.0,386.0,52.0,7.8164,<1H OCEAN,2.5414507772020727,0.15870509277536518,6.562176165803109,500001.0
-118.4,34.05,1518.0,805.0,26.0,5.0762,<1H OCEAN,1.8857142857142857,0.20634920634920634,5.556521739130435,500001.0
-118.4,34.04,720.0,282.0,40.0,9.272,<1H OCEAN,2.5531914893617023,0.12890812890812892,7.372340425531915,500001.0
-118.4,34.04,420.0,190.0,42.0,12.8483,<1H OCEAN,2.210526315789474,0.13405238828967642,6.831578947368421,500001.0
-118.4,34.03,871.0,269.0,36.0,8.1484,<1H OCEAN,3.2379182156133828,0.1616602949208083,6.806691449814126,500001.0
-118.41,34.03,994.0,363.0,33.0,3.7277,<1H OCEAN,2.7382920110192837,0.223121387283237,4.765840220385675,500001.0
-118.41,34.04,228.0,106.0,49.0,8.0239,<1H OCEAN,2.150943396226415,0.15806988352745424,5.669811320754717,500001.0
-118.39,34.05,1047.0,554.0,35.0,4.0283,<1H OCEAN,1.8898916967509025,0.23433685923515052,4.436823104693141,412500.0
-118.39,34.05,1253.0,531.0,42.0,5.222,<1H OCEAN,2.35969868173258,0.18003220611916265,5.8474576271186445,500001.0
-118.4,34.05,859.0,432.0,34.0,3.6953,<1H OCEAN,1.9884259259259258,0.2172266919072409,4.891203703703703,500001.0
-118.39,34.05,1139.0,658.0,25.0,4.0153,<1H OCEAN,1.7310030395136777,0.24911158493248045,4.276595744680851,460000.0
-118.41,34.04,681.0,249.0,52.0,10.9805,<1H OCEAN,2.7349397590361444,0.13686418458311483,7.658634538152611,500001.0
-118.41,34.04,800.0,327.0,52.0,11.1768,<1H OCEAN,2.4464831804281344,0.15712257453857076,6.461773700305811,500001.0
-118.41,34.03,1234.0,577.0,36.0,5.1637,<1H OCEAN,2.1386481802426345,0.20799213887979037,5.291161178509532,500001.0
-118.42,34.04,771.0,357.0,51.0,6.626,<1H OCEAN,2.1596638655462184,0.17620253164556962,5.5322128851540615,500001.0
-118.42,34.04,574.0,267.0,52.0,5.6454,<1H OCEAN,2.149812734082397,0.20029455081001474,5.086142322097379,500001.0
-118.39,34.04,834.0,305.0,45.0,7.3028,<1H OCEAN,2.734426229508197,0.14935375777884155,6.849180327868853,500001.0
-118.39,34.04,635.0,283.0,44.0,5.5951,<1H OCEAN,2.243816254416961,0.15269620928990923,6.618374558303887,461300.0
-118.4,34.04,1398.0,511.0,43.0,8.5938,<1H OCEAN,2.735812133072407,0.13901113124514625,7.559686888454012,500001.0
-118.4,34.05,394.0,149.0,43.0,10.4519,<1H OCEAN,2.6442953020134228,0.14105058365758755,6.899328859060403,500001.0
-118.39,34.05,577.0,204.0,42.0,6.6368,<1H OCEAN,2.8284313725490198,0.1383776414451261,7.1911764705882355,500001.0
-118.38,34.04,1794.0,543.0,35.0,2.2961,<1H OCEAN,3.303867403314917,0.26464014304872596,4.119705340699816,207700.0
-118.38,34.04,2120.0,672.0,31.0,2.7226,<1H OCEAN,3.1547619047619047,0.25544624033731556,4.2351190476190474,254200.0
-118.38,34.04,254.0,118.0,45.0,6.2895,<1H OCEAN,2.152542372881356,0.1694915254237288,6.5,340400.0
-118.38,34.04,2054.0,758.0,36.0,2.0437,<1H OCEAN,2.7097625329815305,0.2565723793677205,3.9643799472295513,309100.0
-118.38,34.04,1665.0,553.0,39.0,3.4063,<1H OCEAN,3.0108499095840866,0.21767406273909717,4.726943942133816,271600.0
-118.39,34.04,85.0,30.0,41.0,4.125,<1H OCEAN,2.8333333333333335,0.22772277227722773,3.3666666666666667,237500.0
-118.39,34.04,666.0,289.0,52.0,4.7386,<1H OCEAN,2.3044982698961936,0.18565683646112602,5.162629757785467,340400.0
-118.39,34.04,669.0,269.0,49.0,3.9038,<1H OCEAN,2.486988847583643,0.22682926829268293,4.5724907063197024,308300.0
-118.39,34.03,1161.0,481.0,28.0,3.2228,<1H OCEAN,2.413721413721414,0.31126596980255516,3.58004158004158,232500.0
-118.39,34.03,1890.0,914.0,25.0,3.0574,<1H OCEAN,2.0678336980306344,0.305055200464846,3.7658643326039387,319400.0
-118.4,34.03,491.0,287.0,24.0,3.2222,<1H OCEAN,1.710801393728223,0.2888283378746594,3.836236933797909,319400.0
-118.4,34.03,520.0,199.0,43.0,6.5669,<1H OCEAN,2.613065326633166,0.19980119284294234,5.055276381909548,372800.0
-118.41,34.03,2435.0,1250.0,26.0,2.8418,<1H OCEAN,1.948,0.31855575868372943,3.5008,327300.0
-118.4,34.02,3870.0,2144.0,19.0,3.116,<1H OCEAN,1.805037313432836,0.3194463478141702,3.4034514925373136,300000.0
-118.4,34.02,397.0,228.0,27.0,2.4135,<1H OCEAN,1.7412280701754386,0.39029126213592236,2.258771929824561,184400.0
-118.41,34.03,1764.0,1147.0,24.0,3.1642,<1H OCEAN,1.5379250217959894,0.32120722177310695,3.2353966870095903,366700.0
-118.41,34.02,1322.0,692.0,24.0,3.5022,<1H OCEAN,1.9104046242774566,0.2896551724137931,3.7716763005780347,281300.0
-118.41,34.02,3390.0,1752.0,16.0,3.0965,<1H OCEAN,1.9349315068493151,0.32034334763948497,3.324771689497717,320000.0
-118.39,34.03,746.0,437.0,19.0,3.1415,<1H OCEAN,1.7070938215102975,0.3510344827586207,3.3180778032036615,55000.0
-118.4,34.03,3397.0,1845.0,13.0,3.4058,<1H OCEAN,1.8411924119241192,0.3215214564369311,3.334417344173442,275000.0
-118.38,34.03,1756.0,527.0,36.0,2.9344,<1H OCEAN,3.332068311195446,0.27082341742027605,3.9867172675521823,222100.0
-118.39,34.03,1237.0,370.0,39.0,3.7206,<1H OCEAN,3.343243243243243,0.2745241581259151,3.691891891891892,230900.0
-118.37,34.04,514.0,161.0,43.0,3.1827,<1H OCEAN,3.1925465838509317,0.19144144144144143,5.515527950310559,202800.0
-118.37,34.04,1094.0,382.0,42.0,2.767,<1H OCEAN,2.863874345549738,0.23438363736871198,4.7356020942408374,143000.0
-118.38,34.03,705.0,246.0,43.0,2.6402,<1H OCEAN,2.8658536585365852,0.27960526315789475,3.707317073170732,185700.0
-118.37,34.04,442.0,131.0,25.0,2.25,<1H OCEAN,3.3740458015267176,0.29704797047970477,4.137404580152672,333300.0
-118.37,34.04,727.0,290.0,43.0,4.0781,<1H OCEAN,2.5068965517241377,0.18976109215017065,5.051724137931035,289400.0
-118.42,34.03,637.0,221.0,45.0,5.0866,<1H OCEAN,2.8823529411764706,0.17670364500792393,5.710407239819005,427300.0
-118.43,34.03,788.0,306.0,45.0,5.2099,<1H OCEAN,2.5751633986928106,0.17873563218390803,5.686274509803922,373600.0
-118.43,34.03,855.0,387.0,39.0,3.2308,<1H OCEAN,2.2093023255813953,0.24754760530871323,4.478036175710594,340800.0
-118.43,34.03,894.0,435.0,26.0,3.1875,<1H OCEAN,2.0551724137931036,0.30246189917936694,3.9218390804597703,372700.0
-118.42,34.03,358.0,158.0,44.0,3.3542,<1H OCEAN,2.2658227848101267,0.19469026548672566,5.7215189873417724,344200.0
-118.44,34.03,1349.0,588.0,25.0,3.2396,<1H OCEAN,2.29421768707483,0.32005828071879555,3.501700680272109,352400.0
-118.43,34.03,867.0,352.0,36.0,3.6467,<1H OCEAN,2.4630681818181817,0.25,4.409090909090909,346700.0
-118.44,34.03,488.0,224.0,37.0,3.625,<1H OCEAN,2.1785714285714284,0.17183570829840739,5.325892857142857,357600.0
-118.44,34.03,489.0,202.0,37.0,4.2434,<1H OCEAN,2.4207920792079207,0.19384615384615383,4.826732673267327,331000.0
-118.44,34.03,606.0,274.0,30.0,3.125,<1H OCEAN,2.2116788321167884,0.29162656400384984,3.791970802919708,343800.0
-118.45,34.03,711.0,304.0,41.0,3.3482,<1H OCEAN,2.338815789473684,0.25806451612903225,4.078947368421052,318100.0
-118.45,34.03,993.0,481.0,41.0,4.0231,<1H OCEAN,2.0644490644490645,0.25348055688910226,4.330561330561331,353900.0
-118.44,34.03,561.0,251.0,41.0,4.2411,<1H OCEAN,2.235059760956175,0.22766323024054982,4.637450199203188,350900.0
-118.44,34.02,783.0,321.0,37.0,6.2583,<1H OCEAN,2.439252336448598,0.1934673366834171,4.959501557632398,386000.0
-118.44,34.01,651.0,240.0,43.0,4.5795,<1H OCEAN,2.7125,0.1747159090909091,5.866666666666666,400000.0
-118.44,34.01,534.0,228.0,41.0,5.1708,<1H OCEAN,2.3421052631578947,0.16883116883116883,5.741228070175438,418800.0
-118.45,34.01,626.0,228.0,37.0,5.8666,<1H OCEAN,2.745614035087719,0.18825301204819278,5.824561403508772,440100.0
-118.45,34.01,559.0,229.0,40.0,6.3516,<1H OCEAN,2.441048034934498,0.1763409257898604,5.943231441048035,354300.0
-118.45,34.01,1123.0,417.0,36.0,6.4755,<1H OCEAN,2.693045563549161,0.17244224422442245,5.81294964028777,405800.0
-118.44,34.02,921.0,461.0,32.0,4.0429,<1H OCEAN,1.997830802603037,0.21855486173059768,4.863340563991323,500001.0
-118.43,34.01,675.0,247.0,43.0,5.3403,<1H OCEAN,2.7327935222672064,0.16274377942165433,6.020242914979757,489800.0
-118.44,34.02,1321.0,617.0,39.0,6.2917,<1H OCEAN,2.141004862236629,0.19280048810250153,5.312803889789303,465700.0
-118.43,34.02,830.0,368.0,38.0,3.9091,<1H OCEAN,2.255434782608696,0.20119705340699817,5.9021739130434785,500001.0
-118.43,34.02,634.0,242.0,42.0,8.1631,<1H OCEAN,2.6198347107438016,0.15968586387434555,6.31404958677686,500001.0
-118.43,34.02,1001.0,514.0,41.0,4.3906,<1H OCEAN,1.9474708171206225,0.21473158551810237,4.675097276264592,500001.0
-118.42,34.03,326.0,156.0,44.0,4.5278,<1H OCEAN,2.08974358974359,0.2082670906200318,4.032051282051282,374300.0
-118.41,34.03,2165.0,1185.0,20.0,3.6019,<1H OCEAN,1.8270042194092826,0.2997256515775034,3.6911392405063292,463600.0
-118.42,34.02,1423.0,781.0,21.0,3.6488,<1H OCEAN,1.82202304737516,0.25123304562268806,4.153649167733675,340800.0
-118.42,34.02,973.0,413.0,34.0,4.9676,<1H OCEAN,2.3559322033898304,0.19794917521176994,5.4309927360774815,414100.0
-118.42,34.02,1248.0,665.0,28.0,3.1941,<1H OCEAN,1.8766917293233083,0.23271234606883487,4.762406015037594,394700.0
-118.42,34.02,2626.0,947.0,34.0,2.2402,<1H OCEAN,2.7729672650475186,0.31452420701168615,3.1626187961985215,450000.0
-118.41,34.02,805.0,362.0,34.0,3.3462,<1H OCEAN,2.223756906077348,0.24965034965034966,3.9502762430939224,307000.0
-118.42,34.02,1655.0,898.0,22.0,3.1746,<1H OCEAN,1.8429844097995545,0.3444714459295261,3.665924276169265,348800.0
-118.42,34.02,1745.0,789.0,26.0,3.4269,<1H OCEAN,2.211660329531052,0.3160660660660661,3.376425855513308,301900.0
-118.41,34.02,1161.0,420.0,35.0,3.725,<1H OCEAN,2.7642857142857142,0.25578703703703703,4.114285714285714,310000.0
-118.41,34.02,2636.0,1334.0,19.0,3.3955,<1H OCEAN,1.9760119940029985,0.3130582730752871,3.524737631184408,225000.0
-118.41,34.02,1594.0,625.0,27.0,3.0833,<1H OCEAN,2.5504,0.2778776978417266,3.5584,315500.0
-118.42,34.01,1280.0,510.0,33.0,4.7083,<1H OCEAN,2.5098039215686274,0.19589893811790554,5.354901960784313,420100.0
-118.42,34.01,703.0,311.0,32.0,3.5667,<1H OCEAN,2.260450160771704,0.27384615384615385,4.180064308681672,394000.0
-118.43,34.01,2242.0,1002.0,27.0,2.697,<1H OCEAN,2.2375249500998002,0.3258857325247367,3.126746506986028,412500.0
-118.43,34.01,746.0,285.0,41.0,6.4232,<1H OCEAN,2.617543859649123,0.18271119842829076,5.3578947368421055,446600.0
-118.43,34.01,1046.0,504.0,31.0,4.7009,<1H OCEAN,2.0753968253968256,0.20902612826603326,5.011904761904762,500001.0
-118.44,34.01,907.0,393.0,42.0,6.0804,<1H OCEAN,2.3078880407124682,0.19213973799126638,5.244274809160306,420000.0
-118.44,34.0,821.0,341.0,44.0,2.5989999999999998,<1H OCEAN,2.407624633431085,0.23119015047879618,4.287390029325513,362200.0
-118.44,34.0,835.0,314.0,44.0,4.75,<1H OCEAN,2.659235668789809,0.19632925472747498,5.726114649681529,355800.0
-118.45,34.0,867.0,345.0,39.0,4.7,<1H OCEAN,2.5130434782608697,0.18805657412257726,5.533333333333333,334700.0
-118.44,34.0,806.0,311.0,40.0,3.875,<1H OCEAN,2.5916398713826365,0.26884226884226886,4.138263665594855,321300.0
-118.43,34.0,1341.0,559.0,30.0,3.3995,<1H OCEAN,2.3989266547406083,0.2779329608938548,3.84257602862254,324000.0
-118.44,34.0,3335.0,1585.0,22.0,3.1579,<1H OCEAN,2.1041009463722395,0.29319821367227755,3.673186119873817,243100.0
-118.44,34.0,874.0,368.0,41.0,4.1083,<1H OCEAN,2.375,0.2413572343149808,4.244565217391305,324300.0
-118.42,34.01,952.0,362.0,42.0,3.0989999999999998,<1H OCEAN,2.6298342541436464,0.2314930991217064,4.403314917127072,335400.0
-118.42,34.01,960.0,449.0,29.0,3.6611,<1H OCEAN,2.138084632516704,0.24498997995991983,4.44543429844098,344200.0
-118.42,34.0,1002.0,410.0,31.0,3.9798,<1H OCEAN,2.44390243902439,0.23626943005181347,4.7073170731707314,458600.0
-118.43,34.0,3586.0,1815.0,28.0,2.7058,<1H OCEAN,1.9757575757575758,0.32033289817232374,3.3763085399449038,310900.0
